row_id,system_tokens,user_tokens,total_tokens,sample_total_tokens,sample_avg_tokens,sample_max_tokens,sample_token_share_user,Sample1_tokens,Sample2_tokens,Sample3_tokens,Sample4_tokens,Sample5_tokens
1059,68,24775,24843,20322,4064.4,7296,0.820262,1610,2283,4923,4210,7296
1060,68,3353,3421,2943,588.6,638,0.877721,541,523,636,605,638
1061,68,68598,68666,68073,13614.6,14926,0.992347,13114,14926,13491,13401,13141
1062,68,68546,68614,67914,13582.8,14926,0.99078,13167,13101,14926,13360,13360
1063,68,7893,7961,7455,1491.0,4074,0.944508,691,696,863,4074,1131
1064,68,3128,3196,2624,524.8,614,0.838875,498,614,493,539,480
1065,68,6113,6181,5276,1055.2,1258,0.863079,1158,740,1258,1145,975
1066,68,10830,10898,9150,1830.0,4074,0.844875,1211,2089,4074,913,863
1067,68,9918,9986,9293,1858.6,4055,0.936983,2049,1017,4055,1144,1028
1068,68,2803,2871,2373,474.6,544,0.846593,458,544,424,474,473
1069,68,5919,5987,5521,1104.2,1309,0.932759,1100,1079,1133,1309,900
1070,68,9833,9901,8424,1684.8,2879,0.856707,1427,1393,1265,2879,1460
1071,68,8348,8416,7865,1573.0,2370,0.942142,838,819,2277,2370,1561
1072,68,12946,13014,10828,2165.6,4680,0.836397,4680,1428,1865,1638,1217
1073,68,7156,7224,6492,1298.4,2385,0.907211,763,1318,1298,728,2385
1074,68,6876,6944,6140,1228.0,1371,0.892961,938,1279,1215,1337,1371
1075,68,6363,6431,5734,1146.8,2456,0.901147,618,805,697,2456,1158
1076,68,6277,6345,5697,1139.4,1691,0.907599,717,1160,843,1691,1286
1077,68,10163,10231,9415,1883.0,3138,0.9264,1403,972,2065,3138,1837
1078,68,4745,4813,4149,829.8,1241,0.874394,709,849,849,1241,501
1079,68,3520,3588,2999,599.8,1062,0.851989,382,404,403,748,1062
1080,68,6550,6618,5356,1071.2,1528,0.81771,1060,660,1344,764,1528
1081,68,8748,8816,6132,1226.4,1576,0.70096,1576,1566,1279,839,872
1082,68,8028,8096,7265,1453.0,1672,0.904958,1436,1350,1420,1672,1387
1083,68,4291,4359,3864,772.8,2010,0.900489,460,443,473,478,2010
1084,68,4479,4547,4050,810.0,1070,0.90422,733,835,1070,458,954
1085,68,9571,9639,8492,1698.4,2239,0.887264,1769,2239,1526,1198,1760
1086,68,5895,5963,5111,1022.2,1319,0.867006,1081,1319,984,987,740
1087,68,10867,10935,6827,1365.4,1909,0.628232,1909,1458,985,935,1540
1088,68,8800,8868,7999,1599.8,2829,0.908977,1421,2205,709,2829,835
1089,68,6952,7020,6303,1260.6,1376,0.906646,1357,1361,1362,1376,847
1090,68,9264,9332,8645,1729.0,2764,0.933182,1184,1140,1436,2764,2121
1091,68,5106,5174,4608,921.6,1249,0.902468,873,1037,768,1249,681
1092,68,5752,5820,5080,1016.0,1683,0.883171,837,865,1683,877,818
1093,68,9732,9800,8429,1685.8,2022,0.866112,2022,941,1758,1854,1854
1094,68,9907,9975,8199,1639.8,2766,0.827597,861,2766,2067,957,1548
1095,68,14018,14086,11806,2361.2,3368,0.842203,2999,2724,3368,1171,1544
1096,68,4227,4295,3685,737.0,999,0.871777,782,570,999,531,803
1097,68,9921,9989,8389,1677.8,1950,0.84558,1559,1679,1950,1729,1472
1098,68,9770,9838,8479,1695.8,1744,0.867861,1741,1744,1645,1673,1676
1099,68,9337,9405,8336,1667.2,3241,0.892792,882,3241,837,2258,1118
1100,68,3828,3896,3161,632.2,713,0.825758,556,668,713,692,532
1101,68,7895,7963,6858,1371.6,2846,0.868651,1286,705,2846,720,1301
1102,68,16698,16766,15863,3172.6,6953,0.949994,6953,3075,849,1646,3340
1103,68,3338,3406,2877,575.4,819,0.861893,641,357,556,504,819
1104,68,3792,3860,3306,661.2,722,0.871835,643,628,625,688,722
1105,68,8653,8721,7749,1549.8,3488,0.895528,832,672,1275,3488,1482
1106,68,2825,2893,2366,473.2,597,0.837522,597,445,445,454,425
1107,68,10615,10683,7614,1522.8,2385,0.717287,1104,2385,975,1816,1334
1108,68,3518,3586,3063,612.6,662,0.870665,579,603,623,596,662
1109,68,12383,12451,11171,2234.2,4560,0.902124,957,4144,4560,755,755
1110,68,4765,4833,4277,855.4,1571,0.897587,412,430,430,1571,1434
1111,68,6143,6211,5465,1093.0,1424,0.88963,1349,940,922,830,1424
1112,68,5129,5197,4317,863.4,1553,0.841685,711,688,722,643,1553
1113,68,6665,6733,6009,1201.8,1524,0.901575,1410,1524,1261,1097,717
1114,68,5833,5901,5283,1056.6,1164,0.905709,1025,993,1038,1063,1164
1115,68,5302,5370,4802,960.4,995,0.905696,985,954,995,942,926
1116,68,9730,9798,8289,1657.8,1950,0.851901,1950,1459,1472,1679,1729
1117,68,7561,7629,6898,1379.6,2267,0.912313,872,2267,1364,1028,1367
1118,68,5051,5119,4297,859.4,1262,0.850723,1262,648,680,884,823
1119,68,8798,8866,8341,1668.2,2383,0.948056,935,1101,1793,2383,2129
1120,68,10112,10180,7859,1571.8,2239,0.777195,1198,1526,1769,2239,1127
1121,68,11619,11687,8522,1704.4,3934,0.733454,1121,3934,662,1101,1704
1122,68,7716,7784,6783,1356.6,2709,0.879082,2709,1021,1050,1082,921
1123,68,8480,8548,7916,1583.2,3116,0.933491,3116,611,767,1597,1825
1124,68,18771,18839,16651,3330.2,5125,0.88706,2985,1330,3277,3934,5125
1125,68,6401,6469,5775,1155.0,2054,0.902203,2054,805,1594,620,702
1126,68,8621,8689,7606,1521.2,1672,0.882264,1672,1350,1436,1579,1569
1127,68,4052,4120,3514,702.8,743,0.867226,743,732,701,686,652
1128,68,13004,13072,12202,2440.4,3724,0.938327,3520,683,884,3724,3391
1129,68,4351,4419,3813,762.6,1220,0.87635,641,675,692,585,1220
1130,68,7811,7879,6520,1304.0,2846,0.83472,1202,720,735,1017,2846
1131,68,16760,16828,13684,2736.8,3070,0.816468,3017,1813,3070,2927,2857
1132,68,2882,2950,2406,481.2,643,0.834837,375,457,478,643,453
1133,68,7768,7836,6861,1372.2,2123,0.883239,1043,1386,1586,723,2123
1134,68,3237,3305,2742,548.4,594,0.847081,530,594,581,510,527
1135,68,11293,11361,10406,2081.2,3605,0.921456,1477,1308,1548,3605,2468
1136,68,7806,7874,7182,1436.4,2077,0.920061,1615,887,2077,1533,1070
1137,68,15539,15607,14692,2938.4,5898,0.945492,2365,672,3792,1965,5898
1138,68,6715,6783,6233,1246.6,2228,0.92822,791,1201,2228,971,1042
1139,68,8499,8567,5108,1021.6,1132,0.601012,1098,858,1132,901,1119
1140,68,4988,5056,4429,885.8,1453,0.887931,757,764,822,1453,633
1141,68,4946,5014,4406,881.2,1919,0.890821,706,572,798,1919,411
1142,68,9704,9772,8693,1738.6,2896,0.895816,2508,980,871,1438,2896
1143,68,7830,7898,4931,986.2,1436,0.629757,1005,1436,766,757,967
1144,68,8273,8341,6158,1231.6,1598,0.744349,1598,1102,1017,1396,1045
1145,68,4489,4557,3940,788.0,892,0.877701,776,710,674,888,892
1146,68,7188,7256,6384,1276.8,2171,0.888147,2171,790,1303,1276,844
1147,68,3496,3564,3034,606.8,808,0.867849,470,599,808,689,468
1148,68,4778,4846,4326,865.2,871,0.9054,862,858,871,867,868
1149,68,11974,12042,10943,2188.6,4353,0.913897,1275,1003,4353,3488,824
1150,68,10408,10476,9135,1827.0,3366,0.87769,1449,945,3366,2618,757
1151,68,13257,13325,11091,2218.2,3725,0.836615,1833,3000,3725,1141,1392
1152,68,9424,9492,7939,1587.8,3165,0.842424,3165,679,679,1714,1702
1153,68,5579,5647,4893,978.6,2099,0.877039,2099,615,571,1052,556
1154,68,10597,10665,8701,1740.2,2042,0.821081,1733,1943,2042,1919,1064
1155,68,5419,5487,5002,1000.4,1509,0.923049,1243,1509,691,696,863
1156,68,4984,5052,3809,761.8,903,0.764246,694,738,903,812,662
1157,68,9393,9461,8631,1726.2,1800,0.918876,1800,1766,1732,1759,1574
1158,68,8373,8441,7396,1479.2,1861,0.883315,1154,1392,1580,1861,1409
1159,68,4510,4578,3783,756.6,832,0.838803,749,770,734,832,698
1160,68,10620,10688,7762,1552.4,3262,0.730885,1454,749,3262,1300,997
1161,68,5757,5825,4930,986.0,1690,0.856349,686,751,1690,700,1103
1162,68,5560,5628,5038,1007.6,1098,0.906115,984,953,1078,925,1098
1163,68,5585,5653,4091,818.2,1428,0.732498,1428,789,679,606,589
1164,68,7454,7522,6622,1324.4,2314,0.888382,982,1044,1103,1179,2314
1165,68,5759,5827,4953,990.6,1069,0.860045,994,992,1069,1059,839
1166,68,14059,14127,12384,2476.8,4399,0.880859,3564,4399,2446,1272,703
1167,68,7955,8023,7328,1465.6,1699,0.921182,1251,1366,1367,1645,1699
1168,68,6858,6926,6056,1211.2,1771,0.883056,1479,760,1178,1771,868
1169,68,13030,13098,12016,2403.2,3368,0.92218,3083,1239,1239,3087,3368
1170,68,6588,6656,5902,1180.4,1653,0.895871,1062,1062,1037,1088,1653
1171,68,8315,8383,7770,1554.0,3145,0.934456,1239,1125,1127,1134,3145
1172,68,13531,13599,12709,2541.8,3835,0.939251,3835,1936,1552,1594,3792
1173,68,6836,6904,6255,1251.0,2096,0.915009,1002,2096,715,688,1754
1174,68,6555,6623,6072,1214.4,1507,0.926316,1131,1125,1167,1507,1142
1175,68,7199,7267,5503,1100.6,1763,0.764412,1220,1763,832,805,883
1176,68,4301,4369,3846,769.2,1544,0.894211,569,480,628,625,1544
1177,68,8853,8921,8078,1615.6,2903,0.912459,662,2006,1405,2903,1102
1178,68,8596,8664,7007,1401.4,2356,0.815147,687,599,2356,1192,2173
1179,68,11632,11700,11079,2215.8,6768,0.952459,1060,6768,1394,969,888
1180,68,6837,6905,6275,1255.0,3126,0.9178,917,856,3126,738,638
1181,68,12352,12420,9851,1970.2,3580,0.797523,3580,2639,898,811,1923
1182,68,11687,11755,10292,2058.4,5060,0.880637,1322,1323,5060,1240,1347
1183,68,11714,11782,9560,1912.0,2816,0.816117,2217,2816,1317,2604,606
1184,68,12086,12154,9824,1964.8,3892,0.812841,1272,3892,2771,855,1034
1185,68,5040,5108,4484,896.8,1050,0.889683,719,778,1040,897,1050
1186,68,3460,3528,2949,589.8,1029,0.852312,401,482,1029,514,523
1187,68,2735,2803,2305,461.0,505,0.842779,429,468,463,505,440
1188,68,5870,5938,5280,1056.0,1323,0.899489,717,1293,1323,1249,698
1189,68,6630,6698,5870,1174.0,1559,0.88537,815,1032,1298,1559,1166
1190,68,6306,6374,5760,1152.0,2595,0.913416,807,807,736,2595,815
1191,68,4498,4566,3786,757.2,1035,0.841707,546,532,919,1035,754
1192,68,11293,11361,8607,1721.4,4939,0.762154,1381,832,672,4939,783
1193,68,12270,12338,9044,1808.8,3900,0.737082,1416,1376,1051,1301,3900
1194,68,5145,5213,4519,903.8,1052,0.878328,792,771,920,1052,984
1195,68,8793,8861,7554,1510.8,3255,0.859092,3255,2006,773,760,760
1196,68,6311,6379,5049,1009.8,1704,0.800032,993,1704,999,691,662
1197,68,4103,4171,3564,712.8,1017,0.868633,553,686,823,485,1017
1198,68,8622,8690,6051,1210.2,1998,0.701809,1130,1101,570,1998,1252
1199,68,6049,6117,5373,1074.6,1571,0.888246,1571,796,1434,976,596
1200,68,8905,8973,8110,1622.0,2628,0.910724,826,1176,2628,1366,2114
1201,68,5031,5099,4584,916.8,970,0.911151,873,925,923,893,970
1202,68,5013,5081,4201,840.2,1371,0.838021,1371,801,680,793,556
1203,68,18125,18193,14570,2914.0,4446,0.803862,4446,1829,2914,3792,1589
1204,68,8657,8725,7654,1530.8,2093,0.88414,1189,1277,1767,2093,1328
1205,68,13989,14057,11869,2373.8,5095,0.848452,5095,1790,2908,784,1292
1206,68,5346,5414,4392,878.4,1095,0.821549,824,956,1095,674,843
1207,68,8437,8505,7571,1514.2,2207,0.897357,2207,1291,2008,1367,698
